,Longitude,Latitude
60,112.34441907169345,26.571835355357724
61,110.92869672982103,27.99821232144443
62,111.64784800590992,27.305437993444688
63,112.32945162132704,25.928407341828635
64,112.70026252396622,29.41973229766122
65,113.09493747010006,26.356133935566227
66,113.62241774338241,26.667220573541808
67,112.22442091114584,25.652246380006538
68,109.87238237403673,27.57421974902062
69,111.82748184440057,25.463525883858708
70,111.54880733659746,26.14102242517734
71,112.08857197033547,27.281729063386916
72,111.17222906402534,27.90014003455761
73,111.78766851700182,28.862171309452382
74,112.1435858354155,28.573755171141876
75,113.25953099247936,26.875264540109193
76,111.0572281479094,26.961617381275673
77,111.80158507156776,25.76776024743124
78,113.30357483260318,25.70815518745556
79,111.96853664320423,24.855165141162416
80,111.26935814090137,27.277173240989796
81,109.90166011426803,27.86039497394275
82,113.0141079421426,28.736807605925517
83,111.23518469079632,26.585669380680628
84,110.34415984965146,27.95671705861037
85,111.99489828024926,28.35032428671405
86,110.05707426890827,27.691128051892388
87,110.48754998502676,27.47717188385435
88,111.50329346914845,27.128287884779454
89,110.71103820788248,28.69337126405174
90,113.81952570830178,27.03235222463211
91,112.43336394546371,26.750364311414323
92,111.20833049308683,27.17810138597818
93,111.81167274696088,27.18807500121739
94,111.9948102577133,25.146516118220163
95,111.63737409012569,26.099192408941416
96,111.57321412720259,28.605237789113158
97,112.86328290998044,27.69788287603176
98,110.65418904058608,27.2271543541946
99,111.70038053762082,27.325777231481265
100,111.68831079975476,26.627988822281115
101,110.92841018056035,27.60249803481829
102,112.26868751530888,26.181710950451045
103,112.45992565144107,27.63149323494422
104,111.9828246118807,28.266532748923666
105,112.61942409306484,25.610601570328075
106,113.14033576415808,26.96062508929644
107,112.07914820292584,26.404324975866608
108,112.33993914316218,25.78607974429741
109,112.98907712280003,28.159945435267666
110,111.76811217882279,26.52391120973269
111,111.47238807952428,28.008373016874465
112,111.75571009874315,26.43694218644545
113,110.97306243088036,28.235229607280584
114,111.07983808647278,26.628363934523826
115,112.36281587877616,27.549660221026688
116,110.90580277615793,27.53315544727622
117,112.60897645606421,26.153746649511742
118,111.27719615363472,26.777164219441378
119,111.2604713248539,27.3263240261656
120,112.34732155447709,26.339766640142763
121,110.32965181983462,26.442899509400974
122,112.36090221835218,25.19122979903238
123,111.98526172119581,27.984203289254346
124,111.832059417812,25.34419434889611
125,111.60462060411786,27.868190207892496
126,113.7571762329032,26.49369965033497
127,110.60374952939571,29.431055615081952
128,111.900849962475,26.251550390638677
129,110.572829210188,28.015935218703085
130,110.51464809129273,28.047130089823195
131,111.58399967620203,25.662926416912537
132,109.31390552452356,28.369145876911784
133,111.64630841897916,28.855763269132055
134,111.93297043439917,27.74993085832787
135,109.81129335686447,28.41613834873131
136,111.00162930752462,27.816337393838918
137,110.99684227814727,27.162340008504714
138,113.55312334226741,25.802477071476382
139,111.34314318494744,26.59596521593648
140,112.18415403837649,27.379011271469295
141,110.913893870913,26.72763559521345
142,110.35586651082886,28.04369321807394
143,110.60386728518816,26.420592872335195
144,109.91648850196412,26.593557808782357
145,110.96845870505742,26.731990582605786
146,113.15246318805026,27.83839840953196
147,111.92022635688753,27.028147298302642
148,112.76953696715687,29.458036770235225
149,112.1596509654234,25.942254734174156
150,110.5374227640941,26.59375392698874
151,112.28131745247185,28.213597910007223
152,109.84573966263639,26.863262073048144
153,110.51262602268669,28.145034103909783
154,111.85839831096396,26.80310297069623
155,111.26411613098671,26.62441951810414
156,110.58194313370186,28.906851791517568
157,112.83968246579217,25.989946552120752
158,110.56908236181116,27.389199019782357
159,111.71551723932552,28.54984977803538
160,110.14909335125137,28.01312811813179
161,109.53425146973329,26.906029190468008
162,112.20847497129715,26.59140303741582
163,110.1393270876938,27.52627963542542
164,110.54603875850636,27.82587910736437
165,112.50656221248703,27.133927880486045
166,112.62379040366866,28.071208130137645
167,110.65028424418388,27.12122759656593
168,113.10008108171351,25.934164050278618
169,111.76592509930964,28.30970093156471
170,111.74828532806427,27.092163384486227
171,111.29523759715337,26.019991596666298
172,113.3449358639921,27.31307063724146
173,111.46672930697348,27.5555945851999
174,109.87899048057176,26.436535350822695
175,113.01941619609978,27.04796199615111
176,112.56358209426008,26.923734432542545
177,110.97154761192468,29.654510783666925
178,112.97443933919105,27.516104462524865
179,110.01414159602226,28.008001568108877
180,110.76095998844815,27.986661601727892
181,111.56586568826462,26.138338191696313
182,110.77124537988631,26.952814855727183
183,110.1712087346348,26.1856123668554
184,112.44894969395229,26.76691180301316
185,109.77074809713076,27.88161846652342
186,111.55837550105198,26.472357208408717
187,112.76593378150719,26.687170130980352
188,113.56698750720153,25.962582641888904
189,111.08941322934893,27.37443873914355
190,112.96201443287703,26.067758027851784
191,111.04679317154591,28.527197938455966
192,109.53631517892822,28.605076328248064
193,109.91391328582368,29.25229895845034
194,112.88557836244952,26.71469959889627
195,112.3506271141764,25.876344072473216
196,110.59589047695383,28.035743751669575
197,112.66924846069217,27.104728109321147
198,111.35634694897004,26.443240538552285
199,110.85569358403582,28.38679015264952
200,111.21028508154342,27.609035781802373
201,113.07722453489802,28.923742070993764
202,111.80785392278341,29.456858725820165
203,110.45788728507851,28.847649048106202
204,109.92731444439318,27.2677112295238
205,110.91381539474872,27.89113229959984
206,112.91388468909855,25.581790319170135
207,111.6004723184454,28.371142575221185
208,112.34200497724416,25.98747354859415
209,110.16722525118809,28.805896268896163
210,113.72001531048916,26.89481486463163
211,112.72728718216149,25.343717957430165
212,112.48244947846571,26.938043387048513
213,112.17947984714554,27.179757951090597
214,110.76414125075966,27.47588013083678
215,112.29495170410634,29.038724344234424
216,111.04585947177743,27.313422591756076
217,110.17435929488171,28.883655333547978
218,111.80437507104982,26.461072796344972
219,112.85785128658495,28.74664241895012
220,110.80286034769786,27.558843036248934
221,109.95485099094246,27.07571064911471
222,110.18278097253392,26.037058990099556
223,112.03205442880267,26.836415259001473
224,113.00710092282317,25.418430469599837
225,112.13323615449292,27.06624697286551
226,110.85016808166176,29.322973381521866
227,112.4263818875874,27.078646844239334
228,110.78756166218777,28.003886045139176
229,111.15087162729769,27.609508308727406
230,112.90583410726968,28.060649767928062
231,112.85778286638424,26.122046802476696
232,111.47746175111035,25.942196912778307
233,110.95943476938496,27.889326233410507
234,110.70509369823027,27.939685342951552
235,112.68188468247244,26.76051764925056
236,111.87888055616448,27.033518685978777
237,110.09387966251383,26.94823247675616
238,112.87618129683003,29.061820583432734
239,112.07221254273982,27.911510421306705
240,112.31976101430564,28.276696603497925
241,111.45761711996074,25.63730902589066
242,111.9099096805632,28.28163343203047
243,110.62198228289292,27.33560305406074
244,109.58136513087938,26.08243315001966
245,111.4842870414401,27.946005551089147
246,112.94297614547678,26.665751755875906
247,111.66062591364226,25.89211412581907
248,111.01896018940515,27.067681987137274
249,111.7481919574666,25.951463347393723
250,111.96257740993366,26.614623095527456
251,110.40837527005304,27.180315790625393
252,110.65162376970989,27.56732828330574
253,110.5500806682577,27.593373036477757
254,111.15619765248718,27.27951164537827
255,111.93941568154585,28.317081833347526
256,112.0353762035297,25.021021556455104
257,111.77091743901592,29.562476022956826
258,110.2979238688625,26.784631987762886
259,111.77082339961919,27.347337707638
260,111.84080338603381,27.730238055876203
261,111.90977624326324,26.10095607308845
262,111.30813070546675,27.992574670789196
263,110.0529173490835,27.49981060448731
264,112.20029459309791,27.975888547042096
265,109.98132771869264,26.433159728327063
266,112.97339082006373,28.030615098836563
267,111.5188240600534,26.90248429535793
268,111.71785312386551,29.375886273184186
269,111.89853934668365,26.201909086213423
270,111.33466565635632,27.242467334059956
271,110.68378352312843,28.970584836005635
272,111.88070945118764,26.80754528756852
273,109.35031019486621,27.19195222446196
274,111.47841744801889,29.476456519832862
275,111.29359948350238,26.457723705980282
276,111.22682319474461,26.899514593655873
277,112.12293869127298,26.615441203763254
278,111.07191894445144,26.58105909322032
279,111.58826444600273,26.296487797671418
280,112.39238747570049,27.04303715235535
281,111.71875182993719,25.44380464171418
282,112.41224372990683,26.059306781474874
283,111.22965123224027,26.053633030647028
284,110.54514369719753,29.039867189873263
285,111.46262545791888,27.560218348932143
286,112.97621807192837,27.13686901285436
287,112.31665050778052,29.211887072568324
288,111.2065635506892,29.21600911232926
289,112.59435896248382,27.54513727695747
290,111.58814360983499,26.858848165538134
291,112.54947806278602,25.529036626739366
292,111.66614837329087,28.104659726461968
293,110.58212161705659,28.716478772944924
294,112.81825336881117,27.841947300462216
295,112.51620845903972,26.837894481993917
296,111.26337911121072,25.194669800961833
297,110.85912690489411,28.42693824634185
298,110.69493321407636,27.385254000620005
299,112.04197046700226,27.937482939002063
300,112.5780483927741,25.37804455199685
301,110.39445690926598,28.19253512417757
302,113.0798988276724,25.41390598063611
303,112.01059381775357,26.79902216825242
304,112.97840030557121,27.45336270079589
305,110.99360163729524,27.203288697304558
306,112.41359916012046,26.550886104250793
307,111.55103310824107,27.615960889906955
308,113.92532921478325,25.855510477596216
309,111.3251493839025,25.35727469031259
310,111.73167923166858,27.105107049093558
311,112.0501657482485,26.219940992766645
312,110.61762228804942,28.63189876968839
313,113.63576978194187,29.104045070847175
314,111.75611910277289,25.646384018664627
315,109.98723000383559,26.564704760180202
316,113.308522737973,26.58269872774347
317,112.48744988580587,25.89776112335463
318,113.06821899192198,25.85337034457123
319,111.6736953984638,27.21010348402248
320,110.62861191124688,27.625118814699942
321,112.4152706190827,28.310212416051403
322,110.96020748699797,30.04049405669485
323,110.90207418702025,27.331156492195245
324,110.52239433792806,27.282379210712392
325,112.23274163698936,28.220593019041793
326,111.11667487488327,28.76895437797001
327,112.10612876000326,26.39908426171588
328,112.10878330256725,24.984140422971794
329,112.54735730219683,26.33928843489848
330,112.9961739513835,26.474383399049405
331,110.95302939764453,26.460184320374307
332,109.7271299555683,28.339512871984873
333,112.36896304409147,26.96209129180438
334,111.8707569322134,27.72879637767754
335,110.45824927803383,28.00384842513666
336,109.76407227361098,28.658578422223346
337,111.95828117475915,25.55449303908232
338,111.66576070565675,26.13170346332803
339,112.70054426938552,26.39575178774802
340,111.74568807083534,29.352774329506133
341,110.27697799300995,26.27768253097166
342,111.16232847201287,26.323754267509944
343,112.12257238114856,26.972302244126016
344,110.64534216124038,27.82848055936795
345,111.53047012198212,25.80414516011076
346,111.90805670954957,25.38837620681182
347,111.50832462621356,27.757579673590705
348,111.16959992329753,26.743880565559465
349,111.48580503762085,26.40664485323589
350,111.82267266103156,25.093001690744114
351,109.58273022410953,28.095153098588273
352,113.60719427993855,26.78592581951615
353,110.37056406920325,28.17411348222958
354,111.34100800467235,27.999696357261726
355,109.7723615891914,26.66950588861987
356,112.86439495948248,26.68262803872244
357,111.77236954226333,25.88536628131711
358,111.5500959460443,24.97807805973134
359,111.16838837029114,25.3006023475496
360,111.69849528558372,27.930586761327277
361,112.13415591698943,27.12800043838796
362,113.49734462207151,26.360980691103354
363,112.20052313919713,25.794526124503488
364,112.05526959774303,25.887975094665745
365,111.19722700929988,28.839242075149244
366,110.95203858728496,28.237661434649326
367,113.34265227532647,26.29800177688227
368,111.30571480647801,28.542823163593066
369,113.64977891250514,26.80725529117829
370,110.97322074296505,27.562226569301192
371,112.6477607987041,27.479858662128805
372,110.75107591472981,27.41310127927427
373,113.2562768976562,26.973132616282268
374,111.26038873363501,27.290711730291658
375,111.79183889180567,26.887559351769923
376,111.47855433653947,27.119687468806948
377,112.17048019939251,26.636515952925564
378,110.3842305863693,27.3624882517426
379,110.98565577070757,26.988429986903906
380,111.57105450458965,26.163836488851597
381,113.51939011140173,25.415327232651755
382,110.07995584075164,28.435805585631464
383,111.18825281303646,26.601527391624433
384,112.10751108094009,26.709260266497246
385,111.98606352352428,26.153055428849164
386,111.21196476488177,26.404527477722098
387,113.78502107983395,28.06123576776129
388,109.88593914158962,28.01433776598273
389,112.15546651696282,27.49498801420856
390,113.42918489474779,26.4417642807884
391,110.83959391342225,27.50832846978207
392,111.22839770221766,26.589235087858725
393,111.54321272772876,26.73894622364006
394,111.1986925164756,27.782349788533367
395,113.86960130113552,25.611469332260445
396,112.1089626348539,28.175728769752553
397,111.68781640718069,27.08083379064508
398,110.87323392443062,29.541488269107873
399,110.4335984969076,26.159959809078956
400,112.34996037065075,26.51500001383458
401,112.10663547751406,26.399336646811015
402,112.73577288899374,26.090164378336176
403,110.19801998300034,27.354650258379422
404,112.83258742559387,26.63260747984667
405,111.2067367615867,26.538948623505327
406,113.24967044422988,28.968435808243424
407,111.69675619538666,26.919460112527865
408,112.11531173199161,25.57997014117819
409,113.46400719037278,26.209708867495884
410,112.6944914064334,25.810765681303323
411,112.64774038781906,27.65414247649211
412,111.34154684760716,26.78046510663593
413,112.24472485630075,26.00629847727085
414,112.88765267839779,26.276600742644
415,111.81742625767781,25.386287483927575
416,110.16460204548582,26.419151193315365
417,111.43139146114127,26.055511506803303
418,112.30377992587543,26.662200562333737
419,110.59917013651493,27.37537406873243
420,112.33419080989336,26.68891069198652
421,111.11609638301472,26.59241939557069
422,112.04652134429227,26.011356170826403
423,110.55769883368588,26.42613962280418
424,111.82861521210556,26.565717149418994
425,110.56588740260786,29.4338502772618
426,111.58633402647693,25.78570222698086
427,110.9556302223096,26.66529022497966
428,113.021209945324,25.9671815391048
429,111.73619197663842,26.786619073876125
430,111.99897306078984,25.82798303628259
431,111.8565396080482,26.38196879976411
432,113.33685460416504,27.144157368613882
433,111.600894728664,27.045113298733533
434,110.64229037683978,28.412057783450436
435,112.20002511673849,25.758267247661976
436,112.4080184890936,28.06620421270581
437,111.24164340294122,27.114744919381543
438,111.36168991166939,26.591637223675747
439,112.74221807695534,27.529984679485207
440,111.19640554013385,27.87724514973524
441,112.10083199766123,25.925790499306782
442,112.9584308444362,25.517780671149588
443,111.86549661994819,27.84284543917198
444,113.12188544532545,27.21886596311794
445,111.97695307617063,26.57351340578637
446,110.11732952311701,26.83047456765031
447,111.70480523686952,26.525147464970548
448,111.40749922011447,25.744704081986278
449,111.07657284272985,27.302722222382336
450,112.43099295202651,25.276606506823864
451,109.87091575841683,27.346274254225627
452,110.11446266147621,28.41443484482511
453,111.22765384425,29.089442451313616
454,111.19574462319598,27.116794354286235
455,113.53342833462933,26.92153054377652
456,112.37015156493149,25.48407030571921
457,111.66395808558823,26.873098057611266
458,111.55478015780984,25.276984515122464
459,112.34773938941872,27.122740140146817
460,113.03501319803213,26.127488226641574
461,112.5852703050571,28.337631091200514
462,111.07885624687572,26.69288919731085
463,111.73604641903164,27.416997917101206
464,109.98821362248587,27.403435577751466
465,110.90424896239523,27.9963540593983
466,112.86949243886599,27.14728479267274
467,113.18183266458801,26.251675805006826
468,109.93889646909821,26.474149080495874
469,110.73843342070936,26.545948323418934
470,113.94998866211891,28.373765608167176
471,112.09686223558481,26.56562345581197
472,111.32074368139851,28.75262583050028
473,112.28076974334354,26.65253688971883
474,109.917432757418,28.77706145891485
475,111.13422270348123,26.375415305863303
476,111.0155762741189,26.593964111202695
477,112.89794370175933,26.533912041249405
478,111.57248840512916,27.88913739898403
479,113.3935122574735,26.412167634467757
480,111.20757957556842,28.089077564601855
481,113.06559647153885,27.76185249375259
482,110.56966560293883,26.967239275666365
483,111.7637868458144,25.41362032618248
484,111.0518033444715,27.14922830115292
485,111.75797331879184,27.483577215582574
486,110.26739622071878,26.15245165723875
487,113.14615986436098,26.845519934386097
488,111.29908132200795,27.72528368292526
489,112.87002186040083,26.388779021551056
490,113.24807885088515,27.338841802398967
491,111.96784042816144,26.903984311481356
492,111.63710938348206,28.405275414355152
493,111.70875173963425,27.56743412684099
494,110.486615917808,27.40829830933612
495,111.59432332827113,25.84198686490735
496,110.31877001997867,28.25705452110943
497,110.03030180051645,26.73304261526105
498,111.54699952992436,27.025663007736554
499,112.06910535004734,25.89647760566526
500,110.05996492714591,26.30217583500823
501,110.69366573819933,26.96331693980875
502,111.61888862108377,26.996704140316503
503,112.54258014753051,29.245262905897693
504,111.46405583557085,28.069905004444628
505,112.27967533612123,28.699087862324163
506,110.5260883542468,26.244282226487346
507,112.96118849022254,28.405237889660402
508,111.13587446463909,28.830228714812407
509,111.41979135949488,27.25992232193797
510,111.10471705258908,27.80777345743729
511,112.25853433092587,26.71144414185272
512,111.31255246349599,26.65608321892294
513,110.70727943500427,26.661253963041307
514,110.30195426449815,27.81881089786111
515,111.70621820758097,27.064829752296138
516,112.85940761692083,25.93030579353801
517,112.63618633661261,28.563960882048697
518,111.8917706933433,27.139644764805364
519,110.93979441129558,26.38031161875282
520,110.7024418398682,27.269459553967735
521,111.05598121813642,29.71911882836623
522,113.37478355270257,26.698319008202745
523,111.15206408674227,27.893434169511277
524,112.85400161010602,25.320374199592237
525,111.9858278884923,29.517633218021412
526,109.89958063201804,28.081650284814526
527,112.37370711119969,26.010993068738106
528,110.19127821356709,26.674584634279974
529,110.85586795330406,27.814820438713465
530,112.2742333267314,25.66983107620143
531,110.67863791274088,28.385825790395824
532,111.54687411981214,29.690338070711974
533,111.8521324267025,27.27574645636938
534,112.99999347358215,25.71504932139939
535,113.55332739774215,26.887620023466393
536,110.23016267769275,26.78270998022311
537,111.83887355870318,26.972085613457324
538,111.67094491299163,25.573427329965433
539,110.29007063086178,26.32242201905739
540,111.8556543867233,29.136992699200842
541,112.80228771032976,27.795111041430534
542,112.37064239598875,28.101053176612798
543,111.56688062052008,29.238799193792627
544,113.5463608115314,26.535098966644735
545,112.31284863702314,27.819284053736613
546,112.60005657183133,26.551559134438428
547,113.68819683261323,26.43117618470822
548,109.49724472138782,26.363120388157743
549,111.72096969189892,25.337061753700947
550,111.99264011031293,25.21883029341273
551,113.2002419276674,27.284308063717845
552,111.55590461570124,26.377387035107024
553,110.82416907736922,27.072830785845085
554,111.83615369211434,26.315101904735503
555,111.98996400730691,26.03670150250882
556,112.99192780314405,26.7313524430171
557,109.61801145125636,29.37059402871691
558,110.18825288548246,27.761994420833403
559,111.85909001700797,25.816878670866767
560,111.60460682764446,26.65822275466946
561,110.2538463886404,26.73053998363378
562,113.0467626446891,28.20511107457725
563,110.77301020883894,28.010598309398304
564,110.25977498971918,26.214353989366984
565,110.95429723374404,27.17254843440499
566,113.24849231706784,26.782918512221116
567,113.5199325408827,26.249857849779048
568,111.90960745108953,27.086425318086533
569,113.51295838576067,27.20542544284255
570,112.44590858233252,28.516665333865397
571,110.82608909141219,28.166869477008312
572,111.23677643090107,25.31379646326712
573,111.29691510660683,26.544899723005265
574,109.77825265716311,27.82735988059546
575,113.78139756172617,26.656561036003907
576,110.09585294119137,26.088581073458506
577,111.74249777928839,27.5430346996513
578,112.142502987603,26.913414711339726
579,113.20003159235208,26.17294659984642
580,112.9507861745135,26.201483312602168
581,110.61215881625334,26.698228063150342
582,111.72868321143199,25.55939154586339
583,110.24193814085265,27.384057673435365
584,111.04990273181863,27.102861083911286
585,109.8326332696537,26.289945957611582
586,110.71259037353354,26.49238110876788
587,110.23133127658556,26.940151104564343
588,111.80235431073783,26.355163789090536
589,112.77839931036478,26.794125332730992
590,111.66077287043393,26.217814248309892
591,112.66725472523302,26.228634579200303
592,110.68710781946616,27.08211660678152
593,111.33614708659675,26.645645073689188
594,110.05738358309416,27.87675334780275
595,111.92097120336372,27.10772445807608
596,111.12338144199278,28.78741462418614
597,111.93532041973423,25.863817621336626
598,112.5317688000475,26.05524546803016
599,113.59465454245951,26.586442356633853
600,111.30882499661473,28.493416956304834
601,110.708950721336,26.524554371347634
602,112.23697947108616,26.109104464270516
603,112.86933199141541,25.451358885013047
604,112.46417101315956,26.942271889550476
605,110.55243414926049,27.30695818045971
606,111.00295366614986,27.44330229143288
607,111.85905996438892,26.101107818535052
608,112.11899338058623,25.92484320443325
609,111.58263888009067,26.660528708115415
610,112.10527992557988,27.713925725106094
611,112.50587639430078,26.756398712821923
612,111.61946775399771,25.23453878547852
613,112.10222753290034,28.15058606034799
614,112.10463339628429,25.444982073618224
615,112.68305262213318,26.13555373595629
616,113.33008587397626,26.02646131243821
617,110.71881852742176,27.373990143470383
618,111.32008213716794,27.827524866518292
619,112.91447758338019,28.023224939661056
620,109.76614209013954,27.868932300753755
621,111.57373364935711,26.07415642166588
622,110.47392512528316,27.39081310378472
623,112.21872069637323,25.84805076483722
624,112.73547350023802,26.172529847078913
625,113.07451061667827,25.45066155178245
626,112.61748510964699,26.640719040970428
627,112.21399893445188,26.640105394392386
628,111.60620233080088,27.26415878299346
629,113.52972802512927,27.454554758570456
630,112.18388000060888,25.540391383055237
631,112.83334664858839,27.1358385208416
632,111.71894764734085,25.086485630692593
633,112.20603533602912,26.00266829378871
634,111.55579859675495,27.589925698537705
635,112.06519497935028,25.50241677435657
636,111.34555245766174,27.16139742591427
637,112.11287243973835,26.837275378910608
638,112.98940130946237,27.52879448446842
639,112.00684168483728,25.19004816366705
640,113.32796228428646,27.626322621758234
641,109.96448761149904,28.66439724140849
642,109.89496334769501,29.033652023781684
643,111.5628125020578,27.185143148848308
644,112.04639061827577,25.336566266710335
645,112.59836377037847,26.065003386101893
646,109.69717733166937,26.246562660901095
647,111.20273292502036,25.949594900640328
648,112.04606381419912,27.500524711208676
649,113.14894245986028,26.115052279413717
650,111.11404249275625,28.2010129236976
651,111.15742200897844,26.36927586913786
652,110.66366550617458,27.32693503762524
653,112.04214772935393,25.499493710192485
654,111.45555022964369,28.869049175377885
655,111.76118382478232,27.553761768112075
656,110.21032100473796,26.99128236482956
657,112.60099325582237,28.66288288526305
658,112.2813882438918,25.19689115989903
659,110.51878828430915,26.782855231256075
660,111.37227179296067,25.56623138906232
661,111.26710611221831,27.411431879266285
662,113.10206186957443,27.479021796414717
663,113.59809303344427,28.70060418323453
664,109.55972317279927,28.054369426110036
665,110.23653607559208,27.126575593472026
666,110.02047433737741,27.970642354269575
667,109.85339933044152,28.486604170054825
668,111.0901058189243,27.36382244013471
669,111.4693661227996,28.76457217583729
670,110.57889836022989,27.405615145149596
671,111.84451060842053,27.861019305390304
672,112.01918071231212,27.652543671447678
673,111.10277979364875,27.181630104494147
674,112.29066483315957,27.63118718191972
675,111.50202758834166,25.14600659795771
676,110.75736447264445,26.407157806814396
677,112.35164606086288,29.43308221282806
678,112.11022928259925,28.44886628905649
679,113.0997603105407,27.764559262774394
680,111.79457947214308,28.32814630801157
681,111.20738086626687,28.41072980619941
682,109.64865040481811,27.233025558048425
683,111.34568951455987,26.09892372669247
684,111.75212734544837,26.31929912522493
685,109.59295441720236,27.41014447236349
686,112.44998338423243,28.974915090276948
687,111.50032495221681,28.87410807539339
688,112.12781189787215,25.363348349521246
689,112.8883721445535,25.709436049088637
690,112.00486281133483,25.52679336947027
691,111.56307823205823,26.303677596054236
692,110.46970544842068,26.758219747688848
693,109.73854999987661,25.939062046303494
694,111.58024988735663,26.105317876351357
695,111.55823823333846,25.664730781727307
696,111.83867392968598,25.064689856608535
697,111.89033344721108,29.56642996908887
698,112.94040797459871,29.163477961115476
699,110.75168587000549,26.28541059882484
700,112.28930411035398,26.798562093311954
701,111.61348170092052,26.347960419337284
702,113.09246581242193,26.22204993839672
703,112.04720655517822,26.529126329747392
704,111.35797564675164,25.955434577936806
705,111.55347918430333,25.921676156582343
706,111.32230293550761,25.64969582441685
707,111.8388877024463,25.88580967967559
708,112.59154784958051,26.263707737106447
709,113.23252465429647,27.100961815070416
710,109.67157205072836,28.028267078388076
711,110.76245525278657,28.984757836041442
712,110.40835612593267,26.53708005125518
713,111.18968235090357,28.551382197067568
714,111.45871708922648,27.39846837589935
715,111.64894756795005,27.242861576543294
716,111.79761232513455,26.828036808806768
717,111.84006299338878,27.430626816616147
718,111.0805641434429,26.611195726378533
719,112.35306986444898,28.11496557918071
720,111.49827391542225,27.654269643110307
721,113.04777804720707,26.588623796919528
722,111.37215390991452,28.308417322175586
723,110.92822303020624,26.40447285234951
724,111.70364847756157,24.97818367769701
725,111.79084441457789,26.365838168548816
726,112.03953832057276,27.22605381519664
727,112.56725574739514,27.466195917587687
728,110.54332783905106,26.716889135610945
729,111.2089487911083,28.47338284215992
730,113.70313962408328,25.612548933054377
731,111.15387437186898,27.28457779303741
732,111.01075479139216,28.270627086306423
733,111.50558562356922,29.128381700873675
734,113.16565077318002,26.765215037264266
735,113.46997764312279,25.51676391873573
736,111.44008118659379,28.99357238741949
737,112.52281832249399,28.44755093911282
738,112.81320189655318,28.0924354473013
739,109.68693672564852,25.94850845460348
740,111.64873556929062,28.583342682746387
741,111.4609559102157,26.733234272795354
742,112.3111662231546,28.260634862707157
743,111.78915751753014,27.047402293161042
744,113.45509965926621,28.12280493408079
745,110.01606356066485,28.243649826448184
746,112.5422553355591,26.995816552117443
747,112.02951190356983,27.43606404636336
748,113.38991221537616,27.61414773366816
749,111.65454535703546,25.277578227839076
750,112.69272575519815,26.627536284735257
751,113.82088422062574,25.988014982391167
752,111.34792899523504,28.42377936297635
753,113.62495043973868,27.064369397101153
754,110.31766565275797,26.303010751947188
755,113.12648619190226,26.713560697174476
756,111.43347634447026,29.067002276430497
757,112.21799949352749,27.779227191010442
758,109.62894901556277,26.50190123963576
759,110.55640955139694,26.78869247577255
760,112.78629506839336,28.549772496830634
761,111.73126724585482,26.494577455981524
762,110.17055426720559,27.591044430820652
763,111.81488756105801,26.483806851846147
764,112.51976459318944,25.888883217198057
765,109.97003527741538,26.2216415415542
766,110.66558796280144,28.912998060205517
767,113.23335374217513,26.055214994108567
768,112.34706147199054,25.77015895114767
769,111.04163100363907,28.166131530258422
770,112.33098440531317,26.45833334636863
771,110.23170849628501,27.24650624913457
772,112.2630328432827,26.481441582038514
773,111.918545893141,26.096353997597028
774,111.80217812945997,28.8183627776191
775,110.61110316501042,28.60472596231524
776,111.83904486257909,26.43092408709799
